-1.800000E+04   4     1.869988 0.179767  17.78 255.26  85.30 148.22
-1.900000E+04   1     0.195000 0.007925  15.40 143.85   1.75 128.45
-1.900000E+04   2     0.503014 0.118378  12.18  85.90 345.88 112.66
-1.900000E+04   3     0.783982 0.033509  14.76 322.61 116.88  85.22
-1.900000E+04   4     1.869972 0.179753  17.80 255.34  85.15  71.74
-2.000000E+04   1     0.195000 0.008325  15.33 144.52   0.80 182.39
-2.000000E+04   2     0.503012 0.120305  11.98  88.41 342.48  31.53
-2.000000E+04   3     0.783989 0.034061  14.57 323.95 115.46  50.55
-2.000000E+04   4     1.869955 0.179735  17.82 255.42  84.99 355.25
-2.100000E+04   1     0.195000 0.008745  15.27 145.19 359.82 236.36
-2.100000E+04   2     0.503010 0.122274  11.78  90.96 339.11 310.34
-2.100000E+04   3     0.783987 0.034568  14.37 325.33 113.87  16.00
-2.100000E+04   4     1.869952 0.179730  17.84 255.51  84.83 278.76
-2.200000E+04   1     0.195000 0.009185  15.21 145.85 358.84 290.35
-2.200000E+04   2     0.503008 0.124246  11.59  93.56 335.76 229.08
-2.200000E+04   3     0.783982 0.034979  14.17 326.74 112.30 341.39
-2.200000E+04   4     1.869969 0.179714  17.85 255.60  84.67 202.27
-2.300000E+04   1     0.195000 0.009642  15.15 146.51 357.87 344.34
-2.300000E+04   2     0.503008 0.126207  11.41  96.22 332.44 147.76
-2.300000E+04   3     0.783981 0.035365  13.96 328.19 110.54 306.92
-2.300000E+04   4     1.869987 0.179688  17.87 255.69  84.51 125.78
-2.400000E+04   1     0.195000 0.010120  15.09 147.15 356.89  38.36
-2.400000E+04   2     0.503007 0.128138  11.24  98.92 329.13  66.38
-2.400000E+04   3     0.783978 0.035786  13.75 329.69 108.75 272.41
-2.400000E+04   4     1.870000 0.179679  17.89 255.78  84.35  49.29
-2.500000E+04   1     0.195000 0.010613  15.04 147.79 355.92  92.38
-2.500000E+04   2     0.503002 0.130019  11.07 101.68 325.82 344.96
-2.500000E+04   3     0.784004 0.036109  13.54 331.22 106.82 238.01
-2.500000E+04   4     1.870020 0.179674  17.91 255.87  84.19 332.81
-2.600000E+04   1     0.195000 0.011123  14.99 148.43 354.94 146.41
-2.600000E+04   2     0.503003 0.131846  10.92 104.48 322.52 263.49
-2.600000E+04   3     0.783999 0.036452  13.33 332.79 104.88 203.55
-2.600000E+04   4     1.870003 0.179642  17.92 255.96  84.02 256.32
-2.700000E+04   1     0.195000 0.011651  14.94 149.05 353.98 200.46
-2.700000E+04   2     0.503006 0.133585  10.77 107.34 319.22 181.99
-2.700000E+04   3     0.783998 0.036727  13.11 334.42 102.76 169.22
-2.700000E+04   4     1.869984 0.179615  17.94 256.05  83.86 179.83
-2.800000E+04   1     0.195000 0.012193  14.90 149.67 353.01 254.51
-2.800000E+04   2     0.503001 0.135247  10.63 110.24 315.91 100.46
-2.800000E+04   3     0.783999 0.037040  12.89 336.09 100.57 134.90
-2.800000E+04   4     1.869984 0.179593  17.96 256.15  83.70 103.34
-2.900000E+04   1     0.195000 0.012752  14.86 150.28 352.05 308.57
-2.900000E+04   2     0.503001 0.136798  10.50 113.18 312.60  18.89
-2.900000E+04   3     0.784001 0.037308  12.68 337.81  98.35 100.54
-2.900000E+04   4     1.869973 0.179578  17.97 256.24  83.54  26.85
-3.000000E+04   1     0.195000 0.013325  14.82 150.88 351.11   2.63
-3.000000E+04   2     0.503001 0.138233  10.38 116.16 309.28 297.31
-3.000000E+04   3     0.783991 0.037590  12.46 339.58  95.96  66.28
-3.000000E+04   4     1.869974 0.179562  17.99 256.34  83.37 310.36
-3.100000E+04   1     0.195000 0.013908  14.79 151.48 350.16  56.71
-3.100000E+04   2     0.503004 0.139541  10.28 119.18 305.93 215.71
-3.100000E+04   3     0.783987 0.037797  12.24 341.41  93.47  32.06
-3.100000E+04   4     1.869994 0.179532  18.00 256.44  83.21 233.88
-3.200000E+04   1     0.195000 0.014506  14.76 152.07 349.22 110.79
-3.200000E+04   2     0.503005 0.140712  10.18 122.23 302.58 134.11
-3.200000E+04   3     0.783984 0.038077  12.02 343.30  90.89 357.86
-3.200000E+04   4     1.869999 0.179507  18.02 256.54  83.04 157.39
-3.300000E+04   1     0.195000 0.015113  14.73 152.65 348.28 164.87
-3.300000E+04   2     0.503005 0.141747  10.10 125.31 299.21  52.50
-3.300000E+04   3     0.783988 0.038362  11.81 345.24  88.30 323.61
-3.300000E+04   4     1.870018 0.179498  18.03 256.64  82.88  80.89
-3.400000E+04   1     0.195000 0.015733  14.71 153.23 347.34 218.97
-3.400000E+04   2     0.503011 0.142634  10.02 128.41 295.82 330.90
-3.400000E+04   3     0.784004 0.038602  11.59 347.25  85.49 289.49
-3.400000E+04   4     1.870048 0.179504  18.04 256.74  82.71   4.41
-3.500000E+04   1     0.195000 0.016362  14.69 153.80 346.41 273.07
-3.500000E+04   2     0.503012 0.143385   9.96 131.52 292.42 249.30
-3.500000E+04   3     0.783983 0.038850  11.38 349.33  82.70 255.27
-3.500000E+04   4     1.870008 0.179461  18.06 256.84  82.54 287.93
-3.600000E+04   1     0.195000 0.016997  14.67 154.36 345.48 327.19
-3.600000E+04   2     0.503012 0.143970   9.91 134.64 289.01 167.72
-3.600000E+04   3     0.783979 0.039134  11.16 351.47  79.71 221.19
-3.600000E+04   4     1.869993 0.179424  18.07 256.94  82.38 211.44
-3.700000E+04   1     0.195000 0.017641  14.66 154.91 344.56  21.31
-3.700000E+04   2     0.503016 0.144395   9.87 137.76 285.58  86.16
-3.700000E+04   3     0.783973 0.039447  10.95 353.68  76.73 187.01
-3.700000E+04   4     1.869989 0.179396  18.08 257.05  82.21 134.94
-3.800000E+04   1     0.195000 0.018289  14.65 155.46 343.63  75.44
-3.800000E+04   2     0.503018 0.144665   9.85 140.87 282.14   4.63
-3.800000E+04   3     0.783968 0.039721  10.75 355.96  73.63 152.86
-3.800000E+04   4     1.869981 0.179381  18.09 257.15  82.05  58.45
-3.900000E+04   1     0.195000 0.018944  14.64 156.01 342.69 129.59
-3.900000E+04   2     0.503022 0.144772   9.83 143.97 278.69 283.13
-3.900000E+04   3     0.783960 0.040069  10.55 358.32  70.42 118.73
-3.900000E+04   4     1.870003 0.179366  18.11 257.26  81.88 341.97
-4.000000E+04   1     0.195000 0.019602  14.64 156.54 341.75 183.74
-4.000000E+04   2     0.503021 0.144739   9.82 147.05 275.24 201.67
-4.000000E+04   3     0.783960 0.040401  10.35   0.76  67.09  84.64
-4.000000E+04   4     1.870008 0.179324  18.12 257.36  81.71 265.48
-4.100000E+04   1     0.195000 0.020262  14.64 157.08 340.81 237.91
-4.100000E+04   2     0.503020 0.144556   9.82 150.10 271.77 120.27
-4.100000E+04   3     0.783966 0.040801  10.16   3.28  63.77  50.44
-4.100000E+04   4     1.870011 0.179285  18.13 257.47  81.54 188.99
-4.200000E+04   1     0.195000 0.020924  14.64 157.60 339.86 292.09
-4.200000E+04   2     0.503024 0.144232   9.83 153.11 268.30  38.91
-4.200000E+04   3     0.783975 0.041183   9.97   5.87  60.36  16.23
-4.200000E+04   4     1.870031 0.179263  18.14 257.58  81.39 112.49
-4.300000E+04   1     0.195000 0.021584  14.65 158.13 338.91 346.28
-4.300000E+04   2     0.503022 0.143771   9.85 156.09 264.82 317.62
-4.300000E+04   3     0.783980 0.041617   9.79   8.55  56.76 342.11
-4.300000E+04   4     1.870042 0.179267  18.15 257.69  81.22  36.00
-4.400000E+04   1     0.195000 0.022246  14.66 158.64 337.94  40.50
-4.400000E+04   2     0.503021 0.143183   9.88 159.02 261.33 236.40
-4.400000E+04   3     0.783961 0.042043   9.62  11.32  53.22 307.85
-4.400000E+04   4     1.870019 0.179234  18.15 257.79  81.04 319.53
-4.500000E+04   1     0.195000 0.022905  14.68 159.16 336.97  94.72
-4.500000E+04   2     0.503021 0.142498   9.91 161.90 257.83 155.25
-4.500000E+04   3     0.783963 0.042548   9.46  14.17  49.55 273.60
-4.500000E+04   4     1.869998 0.179189  18.16 257.90  80.87 243.04
-4.600000E+04   1     0.195000 0.023561  14.70 159.67 335.98 148.96
-4.600000E+04   2     0.503019 0.141722   9.94 164.73 254.32  74.18
-4.600000E+04   3     0.783967 0.043026   9.30  17.10  45.87 239.27
-4.600000E+04   4     1.869980 0.179159  18.17 258.02  80.70 166.55
-4.700000E+04   1     0.195000 0.024216  14.72 160.17 334.99 203.21
-4.700000E+04   2     0.503017 0.140877   9.98 167.50 250.79 353.20
-4.700000E+04   3     0.783971 0.043530   9.15  20.12  42.06 204.97
-4.700000E+04   4     1.869984 0.179134  18.18 258.13  80.54  90.06
-4.800000E+04   1     0.195000 0.024864  14.74 160.67 333.99 257.48
-4.800000E+04   2     0.503012 0.139980  10.02 170.21 247.25 272.31
-4.800000E+04   3     0.783978 0.044088   9.02  23.22  38.25 170.56
-4.800000E+04   4     1.870005 0.179113  18.18 258.24  80.37  13.57
-4.900000E+04   1     0.195000 0.025508  14.77 161.17 332.97 311.77
-4.900000E+04   2     0.503009 0.139050  10.06 172.86 243.70 191.51
-4.900000E+04   3     0.783985 0.044649   8.89  26.41  34.33 136.18
-4.900000E+04   4     1.870015 0.179069  18.19 258.35  80.19 297.09
-5.000000E+04   1     0.195000 0.026147  14.80 161.67 331.94   6.07
-5.000000E+04   2     0.503013 0.138103  10.10 175.45 240.13 110.81
-5.000000E+04   3     0.783995 0.045220   8.77  29.67  30.45 101.66
-5.000000E+04   4     1.870023 0.179012  18.19 258.46  80.03 220.60
-5.100000E+04   1     0.195000 0.026780  14.83 162.17 330.89  60.39
-5.100000E+04   2     0.503006 0.137173  10.14 177.98 236.54  30.21
-5.100000E+04   3     0.784001 0.045807   8.67  33.01  26.43  67.17
-5.100000E+04   4     1.870022 0.178980  18.20 258.57  79.87 144.10
-5.200000E+04   1     0.195000 0.027411  14.87 162.66 329.83 114.72
-5.200000E+04   2     0.503001 0.136297  10.18 180.44 232.94 309.70
-5.200000E+04   3     0.783995 0.046440   8.58  36.43  22.37  32.65
-5.200000E+04   4     1.870019 0.178974  18.20 258.69  79.70  67.61
-5.300000E+04   1     0.195000 0.028033  14.91 163.15 328.75 169.07
-5.300000E+04   2     0.503001 0.135489  10.21 182.85 229.31 229.28
-5.300000E+04   3     0.783989 0.047017   8.50  39.91  18.32 358.04
-5.300000E+04   4     1.870019 0.178953  18.21 258.80  79.52 351.13
-5.400000E+04   1     0.195000 0.028649  14.95 163.64 327.66 223.44
-5.400000E+04   2     0.502999 0.134764  10.24 185.19 225.68 148.95
-5.400000E+04   3     0.783998 0.047666   8.43  43.46  14.20 323.42
-5.400000E+04   4     1.869984 0.178902  18.21 258.92  79.35 274.64
-5.500000E+04   1     0.195000 0.029260  14.99 164.13 326.55 277.82
-5.500000E+04   2     0.502998 0.134145  10.26 187.47 222.04  68.69
-5.500000E+04   3     0.784002 0.048270   8.38  47.05  10.02 288.79
-5.500000E+04   4     1.869973 0.178864  18.21 259.03  79.19 198.15
-5.600000E+04   1     0.195000 0.029866  15.04 164.62 325.42 332.23
-5.600000E+04   2     0.502997 0.133654  10.28 189.70 218.40 348.50
-5.600000E+04   3     0.784003 0.048934   8.35  50.70   5.80 254.15
-5.600000E+04   4     1.869979 0.178833  18.22 259.14  79.02 121.67
-5.700000E+04   1     0.195000 0.030470  15.09 165.12 324.27  26.65
-5.700000E+04   2     0.502999 0.133313  10.29 191.88 214.76 268.38
-5.700000E+04   3     0.784005 0.049582   8.33  54.39   1.63 219.41
-5.700000E+04   4     1.869979 0.178796  18.22 259.26  78.85  45.18
-5.800000E+04   1     0.195000 0.031066  15.14 165.61 323.10  81.09
-5.800000E+04   2     0.503005 0.133139  10.28 194.00 211.12 188.31
-5.800000E+04   3     0.784000 0.050246   8.32  58.10 357.38 184.71
-5.800000E+04   4     1.870019 0.178764  18.22 259.37  78.67 328.70
-5.900000E+04   1     0.195000 0.031660  15.19 166.10 321.91 135.55
-5.900000E+04   2     0.503001 0.133153  10.27 196.07 207.51 108.28
-5.900000E+04   3     0.784010 0.050865   8.33  61.83 353.17 149.94
-5.900000E+04   4     1.870019 0.178702  18.22 259.49  78.50 252.21
-6.000000E+04   1     0.195000 0.032250  15.25 166.59 320.71 190.02
-6.000000E+04   2     0.503002 0.133342  10.25 198.10 203.94  28.25
-6.000000E+04   3     0.783993 0.051560   8.36  65.58 348.89 115.23
-6.000000E+04   4     1.870006 0.178663  18.22 259.60  78.34 175.72
-6.100000E+04   1     0.195000 0.032836  15.30 167.09 319.49 244.51
-6.100000E+04   2     0.503008 0.133721  10.22 200.08 200.40 308.24
-6.100000E+04   3     0.783979 0.052250   8.40  69.33 344.66  80.47
-6.100000E+04   4     1.870003 0.178639  18.22 259.72  78.17  99.23
-6.200000E+04   1     0.195000 0.033423  15.36 167.58 318.24 299.02
-6.200000E+04   2     0.503009 0.134286  10.17 202.02 196.93 228.21
-6.200000E+04   3     0.783977 0.052881   8.46  73.06 340.42  45.72
-6.200000E+04   4     1.869990 0.178606  18.22 259.83  78.00  22.75
-6.300000E+04   1     0.195000 0.034007  15.42 168.08 316.98 353.55
-6.300000E+04   2     0.503012 0.135032  10.11 203.92 193.51 148.16
-6.300000E+04   3     0.783982 0.053577   8.53  76.77 336.23  10.94
-6.300000E+04   4     1.869965 0.178557  18.21 259.95  77.83 306.26
-6.400000E+04   1     0.195000 0.034593  15.48 168.58 315.69  48.09
-6.400000E+04   2     0.503013 0.135941  10.04 205.79 190.17  68.07
-6.400000E+04   3     0.783979 0.054268   8.62  80.45 331.99 336.23
-6.400000E+04   4     1.869971 0.178520  18.21 260.06  77.66 229.77
-6.500000E+04   1     0.195000 0.035180  15.54 169.09 314.40 102.65
-6.500000E+04   2     0.503016 0.137001   9.96 207.62 186.92 347.93
-6.500000E+04   3     0.783977 0.054982   8.73  84.10 327.83 301.48
-6.500000E+04   4     1.869964 0.178493  18.21 260.18  77.49 153.29
-6.600000E+04   1     0.195000 0.035767  15.60 169.59 313.08 157.22
-6.600000E+04   2     0.503020 0.138195   9.87 209.43 183.75 267.73
-6.600000E+04   3     0.783980 0.055644   8.86  87.69 323.71 266.74
-6.600000E+04   4     1.869963 0.178449  18.20 260.30  77.32  76.81
-6.700000E+04   1     0.195000 0.036360  15.66 170.10 311.75 211.80
-6.700000E+04   2     0.503017 0.139493   9.76 211.20 180.69 187.46
-6.700000E+04   3     0.783969 0.056390   8.99  91.23 319.60 232.05
-6.700000E+04   4     1.870009 0.178415  18.20 260.41  77.15   0.32
-6.800000E+04   1     0.195000 0.036955  15.72 170.61 310.40 266.40
-6.800000E+04   2     0.503019 0.140869   9.64 212.95 177.71 107.13
-6.800000E+04   3     0.783972 0.057116   9.15  94.70 315.55 197.36
-6.800000E+04   4     1.870004 0.178359  18.19 260.53  76.98 283.84
-6.900000E+04   1     0.195000 0.037557  15.79 171.13 309.04 321.00
-6.900000E+04   2     0.503023 0.142293   9.50 214.67 174.84  26.72
-6.900000E+04   3     0.783954 0.057933   9.32  98.11 311.55 162.68
-6.900000E+04   4     1.869996 0.178311  18.19 260.64  76.81 207.35
-7.000000E+04   1     0.195000 0.038165  15.85 171.64 307.67  15.61
-7.000000E+04   2     0.503022 0.143737   9.36 216.37 172.06 306.23
-7.000000E+04   3     0.783958 0.058709   9.50 101.44 307.63 128.00
-7.000000E+04   4     1.869986 0.178275  18.18 260.76  76.64 130.86
-7.100000E+04   1     0.195000 0.038779  15.91 172.17 306.28  70.24
-7.100000E+04   2     0.503022 0.145182   9.20 218.05 169.38 225.67
-7.100000E+04   3     0.783964 0.059534   9.70 104.69 303.73  93.38
-7.100000E+04   4     1.869961 0.178234  18.18 260.87  76.47  54.38
-7.200000E+04   1     0.195000 0.039402  15.98 172.69 304.89 124.86
-7.200000E+04   2     0.503020 0.146601   9.03 219.70 166.79 145.04
-7.200000E+04   3     0.783973 0.060418   9.91 107.87 299.95  58.72
-7.200000E+04   4     1.869954 0.178190  18.17 260.98  76.30 337.90
-7.300000E+04   1     0.195000 0.040033  16.04 173.22 303.49 179.49
-7.300000E+04   2     0.503020 0.147963   8.85 221.34 164.28  64.34
-7.300000E+04   3     0.783970 0.061366  10.13 110.96 296.20  24.12
-7.300000E+04   4     1.869960 0.178160  18.16 261.10  76.14 261.41
-7.400000E+04   1     0.195000 0.040675  16.10 173.75 302.09 234.12
-7.400000E+04   2     0.503022 0.149233   8.66 222.96 161.86 343.57
-7.400000E+04   3     0.783974 0.062315  10.37 113.97 292.56 349.49
-7.400000E+04   4     1.869954 0.178134  18.15 261.21  75.97 184.93
-7.500000E+04   1     0.195000 0.041328  16.16 174.29 300.68 288.75
-7.500000E+04   2     0.503017 0.150398   8.45 224.56 159.52 262.75
-7.500000E+04   3     0.783976 0.063310  10.61 116.89 288.97 314.89
-7.500000E+04   4     1.869970 0.178086  18.14 261.32  75.79 108.44
-7.600000E+04   1     0.195000 0.041989  16.23 174.82 299.27 343.37
-7.600000E+04   2     0.503016 0.151442   8.24 226.15 157.24 181.89
-7.600000E+04   3     0.783965 0.064417  10.86 119.73 285.50 280.25
-7.600000E+04   4     1.869994 0.178048  18.13 261.44  75.63  31.96
-7.700000E+04   1     0.195000 0.042664  16.29 175.37 297.87  37.99
-7.700000E+04   2     0.503014 0.152349   8.01 227.71 155.03 100.97
-7.700000E+04   3     0.783979 0.065527  11.13 122.49 282.09 245.63
-7.700000E+04   4     1.869999 0.178007  18.12 261.55  75.45 315.48
-7.800000E+04   1     0.195000 0.043347  16.35 175.91 296.47  92.60
-7.800000E+04   2     0.503009 0.153101   7.78 229.25 152.88  20.03
-7.800000E+04   3     0.783974 0.066739  11.40 125.17 278.81 210.97
-7.800000E+04   4     1.869992 0.177962  18.11 261.66  75.29 239.00
-7.900000E+04   1     0.195000 0.044044  16.40 176.46 295.07 147.21
-7.900000E+04   2     0.503007 0.153682   7.53 230.77 150.78 299.05
-7.900000E+04   3     0.783992 0.067959  11.68 127.77 275.58 176.34
-7.900000E+04   4     1.869970 0.177926  18.10 261.77  75.12 162.52
-8.000000E+04   1     0.195000 0.044751  16.46 177.01 293.68 201.80
-8.000000E+04   2     0.503005 0.154081   7.28 232.26 148.73 218.05
-8.000000E+04   3     0.783993 0.069296  11.97 130.29 272.45 141.67
-8.000000E+04   4     1.869963 0.177887  18.09 261.88  74.95  86.03
-8.100000E+04   1     0.195000 0.045468  16.52 177.56 292.30 256.38
-8.100000E+04   2     0.503008 0.154286   7.02 233.72 146.73 137.04
-8.100000E+04   3     0.783997 0.070670  12.26 132.73 269.46 106.95
-8.100000E+04   4     1.869951 0.177843  18.07 261.99  74.78   9.55
-8.200000E+04   1     0.195000 0.046197  16.57 178.12 290.93 310.95
-8.200000E+04   2     0.503003 0.154310   6.74 235.15 144.77  56.02
-8.200000E+04   3     0.784001 0.072152  12.55 135.11 266.54  72.23
-8.200000E+04   4     1.869950 0.177813  18.06 262.10  74.62 293.06
-8.300000E+04   1     0.195000 0.046932  16.62 178.68 289.57   5.50
-8.300000E+04   2     0.502999 0.154149   6.47 236.53 142.85 335.01
-8.300000E+04   3     0.784005 0.073616  12.85 137.42 263.70  37.49
-8.300000E+04   4     1.869963 0.177784  18.05 262.21  74.45 216.58
-8.400000E+04   1     0.195000 0.047676  16.67 179.24 288.22  60.03
-8.400000E+04   2     0.503000 0.153802   6.18 237.86 140.98 254.01
-8.400000E+04   3     0.783993 0.075188  13.16 139.66 260.96   2.71
-8.400000E+04   4     1.869982 0.177746  18.03 262.32  74.28 140.10
-8.500000E+04   1     0.195000 0.048428  16.72 179.80 286.90 114.55
-8.500000E+04   2     0.503002 0.153273   5.89 239.13 139.15 173.01
-8.500000E+04   3     0.783986 0.076828  13.46 141.84 258.37 327.86
-8.500000E+04   4     1.869994 0.177719  18.02 262.43  74.12  63.62
-8.600000E+04   1     0.195000 0.049185  16.77 180.36 285.58 169.05
-8.600000E+04   2     0.503001 0.152575   5.59 240.33 137.38  92.05
-8.600000E+04   3     0.784004 0.078490  13.77 143.96 255.81 293.03
-8.600000E+04   4     1.870006 0.177695  18.00 262.53  73.95 347.14
-8.700000E+04   1     0.195000 0.049948  16.81 180.93 284.29 223.52
-8.700000E+04   2     0.503002 0.151731   5.28 241.44 135.66  11.11
-8.700000E+04   3     0.783998 0.080218  14.08 146.02 253.39 258.11
-8.700000E+04   4     1.869981 0.177657  17.98 262.64  73.79 270.66
-8.800000E+04   1     0.195000 0.050712  16.85 181.49 283.01 277.98
-8.800000E+04   2     0.503003 0.150741   4.97 242.44 134.01 290.21
-8.800000E+04   3     0.784001 0.082006  14.39 148.03 251.03 223.19
-8.800000E+04   4     1.869971 0.177625  17.97 262.75  73.62 194.18
-8.900000E+04   1     0.195000 0.051478  16.89 182.06 281.75 332.42
-8.900000E+04   2     0.503006 0.149634   4.65 243.30 132.45 209.35
-8.900000E+04   3     0.783992 0.083835  14.70 149.99 248.81 188.19
-8.900000E+04   4     1.869976 0.177589  17.95 262.85  73.46 117.70
-9.000000E+04   1     0.195000 0.052244  16.93 182.63 280.51  26.84
-9.000000E+04   2     0.503005 0.148437   4.32 243.98 131.02 128.53
-9.000000E+04   3     0.784000 0.085627  15.00 151.91 246.66 153.16
-9.000000E+04   4     1.869952 0.177556  17.93 262.95  73.30  41.21
-9.100000E+04   1     0.195000 0.053009  16.96 183.19 279.29  81.24
-9.100000E+04   2     0.503006 0.147158   3.99 244.45 129.77  47.76
-9.100000E+04   3     0.783989 0.087520  15.31 153.78 244.59 118.11
-9.100000E+04   4     1.869960 0.177533  17.91 263.06  73.14 324.73
-9.200000E+04   1     0.195000 0.053773  17.00 183.76 278.08 135.62
-9.200000E+04   2     0.503010 0.145836   3.65 244.62 128.75 327.05
-9.200000E+04   3     0.783980 0.089397  15.61 155.61 242.57  83.04
-9.200000E+04   4     1.869983 0.177510  17.89 263.16  72.97 248.25
-9.300000E+04   1     0.195000 0.054530  17.03 184.33 276.90 189.98
-9.300000E+04   2     0.503012 0.144482   3.31 244.40 128.06 246.38
-9.300000E+04   3     0.783971 0.091306  15.91 157.40 240.66  47.91
-9.300000E+04   4     1.869993 0.177481  17.87 263.26  72.81 171.77
-9.400000E+04   1     0.195000 0.055281  17.05 184.89 275.73 244.32
-9.400000E+04   2     0.503012 0.143131   2.97 243.65 127.84 165.77
